donorID,gender,year,Population / km²,donations,months as donor,frequency,months since gift,avg donation,donates outside campaign,donors/1000 in area,region_Brussels,region_Flanders,region_Wallonia,province_Antwerp,province_Brussels,province_East Flanders,province_Flemish Brabant,province_Hainaut,province_Liege,province_Limburg,province_Luxembourg,province_Namur,province_Walloon Brabant,province_West Flanders,lang_EN,lang_FR,lang_NL
102362,0.0,1970.0,317.988840334252,2.0,16.0,0.125,55.0,5.0,0.0,0.40159176371800953,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
102363,0.0,1973.0,311.8538419267401,1.0,0.0,0.0,71.0,15.0,0.0,1.0190711894016595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102365,0.0,1977.0,311.8538419267401,1.0,0.0,0.0,53.0,5.0,0.0,1.0190711894016595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102368,0.0,1983.0,143.07110411055282,1.0,0.0,0.0,43.0,30.0,0.0,0.7443458345261952,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
102376,0.0,1967.0,112.02741725252837,1.0,0.0,0.0,43.0,30.0,0.0,0.5342695771637918,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
102379,1.0,1977.0,242.49710581093316,3.0,11.0,0.2727272727272727,65.0,23.333333333333332,0.0,0.6546644844517185,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
102381,0.0,1974.0,242.22396762288804,1.0,0.0,0.0,76.0,10.0,0.0,0.7846214201647704,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
102382,0.0,1988.0,188.73064056786518,1.0,0.0,0.0,42.0,30.0,0.0,0.9739807986642549,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
102383,1.0,1987.0,415.0181121145982,1.0,0.0,0.0,43.0,30.0,0.0,0.7721014026508815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
102384,0.0,1974.0,191.54486801889956,2.0,14.0,0.14285714285714285,38.0,7.75,0.0,1.203710259859803,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
102388,1.0,1979.0,208.19092211910956,1.0,0.0,0.0,53.0,5.0,0.0,0.6139489194499017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
102389,0.0,1965.0,246.03181446249098,7.0,45.0,0.15555555555555556,106.0,29.135714285714283,0.0,1.170617500731636,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
102390,0.0,1994.0,187.79433287366112,2.0,11.0,0.18181818181818182,64.0,13.5,0.0,0.41419301394449815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
102391,1.0,1967.0,187.79433287366112,1.0,0.0,0.0,53.0,30.0,0.0,0.41419301394449815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
102395,0.0,1981.0,1964.7234295311239,1.0,0.0,0.0,37.0,75.0,0.0,0.07415940316512332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102396,0.0,1966.0,1964.7234295311239,1.0,0.0,0.0,43.0,20.0,0.0,0.07415940316512332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102400,1.0,1969.0,1964.7234295311239,4.0,35.0,0.11428571428571428,18.0,3.5,0.0,0.04449564189907399,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102403,0.0,1982.0,1964.7234295311239,1.0,0.0,0.0,73.0,30.0,0.0,0.06427148274310687,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102404,0.0,1975.0,1964.7234295311239,6.0,43.0,0.13953488372093023,28.0,9.166666666666666,0.0,0.029663761266049332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102405,0.0,1959.0,564.1072855089914,4.0,28.0,0.14285714285714285,63.0,20.625,0.0,5.826083533440932,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
102407,1.0,1957.0,810.1886848466623,1.0,0.0,0.0,43.0,30.0,0.0,0.33928207912058084,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102409,1.0,1950.0,309.63503261131916,2.0,2.0,1.0,40.0,42.5,0.0,0.46053767773876,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102410,0.0,1954.0,702.8331142429976,1.0,0.0,0.0,43.0,33.0,0.0,0.2555992204223777,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102411,0.0,1982.0,1964.7234295311239,1.0,0.0,0.0,72.0,30.0,0.0,0.029663761266049332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102412,0.0,1978.0,1964.7234295311239,1.0,0.0,0.0,43.0,40.0,0.0,0.029663761266049332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102414,1.0,1992.0,309.63503261131916,1.0,0.0,0.0,53.0,30.0,0.0,0.46053767773876,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102415,1.0,1991.0,3631.0100609820233,1.0,0.0,0.0,77.0,36.0,0.0,2.204181923299287,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
102416,0.0,1944.0,309.63503261131916,1.0,0.0,0.0,43.0,30.0,0.0,0.46053767773876,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102417,0.0,1940.0,479.0678177731797,2.0,15.0,0.13333333333333333,37.0,36.5,0.0,0.5585032113934655,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102419,1.0,1930.0,219.95732813870043,1.0,0.0,0.0,53.0,30.0,0.0,0.4232356364405883,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102423,0.0,1947.0,65.21452397855678,1.0,0.0,0.0,77.0,30.0,0.0,2.5010421008753645,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102424,0.0,1963.0,49.37764874826578,1.0,0.0,0.0,76.0,30.0,0.0,0.407955124936257,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102425,0.0,1953.0,703.6665527660675,1.0,0.0,0.0,76.0,30.0,0.0,0.13282417399966795,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102428,1.0,1966.0,266.7201281531905,2.0,6.0,0.3333333333333333,37.0,5.0,0.0,0.8650519031141869,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102429,1.0,1962.0,224.5424820660638,3.0,44.0,0.06818181818181818,9.0,30.0,0.0,1.1996401079676098,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102432,0.0,1985.0,76.20296417764331,1.0,0.0,0.0,53.0,30.0,0.0,1.5440763615946098,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102435,0.0,1946.0,67.25107580757195,1.0,0.0,0.0,53.0,30.0,0.0,1.4287569814261594,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
102436,0.0,1961.0,41.55366164346013,2.0,33.0,0.06060606060606061,43.0,35.0,0.0,1.0638297872340425,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
102437,1.0,1974.0,92.38143456919177,11.0,11.0,1.0,31.0,12.272727272727273,0.0,1.5014075695964966,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
102440,0.0,1984.0,29.59110091410872,3.0,17.0,0.17647058823529413,35.0,10.666666666666666,0.0,0.843644544431946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
102441,0.0,1994.0,39.141575642286284,2.0,7.0,0.2857142857142857,69.0,30.0,0.0,2.213613724405091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102443,0.0,1952.0,258.73858238243474,1.0,0.0,0.0,53.0,15.0,0.0,0.6772773450728073,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102444,0.0,1972.0,55.54119521155004,1.0,0.0,0.0,53.0,20.0,0.0,1.2797542871768621,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
102445,0.0,1980.0,250.77560448066075,1.0,0.0,0.0,53.0,39.0,0.0,0.7368209525085405,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
102447,1.0,1972.0,78.47042377559868,1.0,0.0,0.0,53.0,30.0,0.0,0.7171029042667624,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
102453,1.0,1972.0,62.92952989844136,2.0,24.0,0.08333333333333333,28.0,45.0,0.0,0.7094714437743881,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
102457,0.0,1982.0,37.6601407521092,1.0,0.0,0.0,53.0,10.0,0.0,0.5378271782000718,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
102458,1.0,1962.0,629.8076172786363,5.0,18.0,0.2777777777777778,58.0,32.0,0.0,0.3610792659258523,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
102459,0.0,1965.0,36.40289186833466,1.0,0.0,0.0,43.0,5.0,0.0,0.7392348918868971,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
102461,0.0,1959.0,647.9672787401287,17.0,38.0,0.4473684210526316,34.0,6.764705882352941,0.0,0.21963540522732264,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102462,0.0,1988.0,30.624230811514188,3.0,35.0,0.08571428571428572,41.0,15.0,0.0,1.4903129657228018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
102464,0.0,1973.0,45.557858406529576,1.0,0.0,0.0,43.0,5.0,0.0,0.646621403168445,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
102469,0.0,1964.0,28.634576415975765,1.0,0.0,0.0,53.0,30.0,0.0,1.4107688690336233,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
102471,1.0,1946.0,28.634576415975765,1.0,0.0,0.0,58.0,42.9,0.0,0.23512814483893724,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
102472,1.0,1970.0,647.9672787401287,2.0,21.0,0.09523809523809523,55.0,10.0,0.0,0.21963540522732264,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102474,0.0,1979.0,251.79081453519638,1.0,0.0,0.0,53.0,39.0,0.0,0.17846944603083953,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102476,1.0,1955.0,647.9672787401287,1.0,0.0,0.0,53.0,30.0,0.0,0.05229414410174349,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102478,1.0,1967.0,703.6665527660675,1.0,0.0,0.0,43.0,10.0,0.0,0.4316785654989208,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102480,1.0,1953.0,703.6665527660675,2.0,11.0,0.18181818181818182,32.0,39.5,0.0,1.0957994354972607,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102482,1.0,1961.0,322.1409858638898,1.0,0.0,0.0,53.0,20.0,0.0,0.5477872279083178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102484,1.0,1927.0,703.6665527660675,1.0,0.0,0.0,73.0,30.0,0.0,1.0957994354972607,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102485,1.0,1986.0,703.6665527660675,1.0,0.0,0.0,53.0,30.0,0.0,0.13282417399966795,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102488,0.0,1967.0,320.1086493334101,1.0,0.0,0.0,43.0,10.0,0.0,0.17922752934850794,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102490,1.0,1984.0,435.0909531722787,2.0,3.0,0.6666666666666666,88.0,32.5,0.0,8.763121862163395,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
102491,0.0,1976.0,647.9672787401287,5.0,38.0,0.13157894736842105,39.0,11.8,0.0,0.21963540522732264,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102493,0.0,1982.0,647.9672787401287,2.0,21.0,0.09523809523809523,55.0,37.5,0.0,0.21963540522732264,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102494,0.0,1973.0,330.2534517797234,1.0,0.0,0.0,77.0,10.0,0.0,0.30028741795718755,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102495,0.0,1978.0,330.2534517797234,1.0,0.0,0.0,71.0,33.0,0.0,0.21449101282656258,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102496,1.0,1953.0,494.98490242516436,1.0,0.0,0.0,53.0,5.0,0.0,0.7810622446527277,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102497,0.0,1985.0,317.5417668429794,4.0,31.0,0.12903225806451613,11.0,4.25,0.0,0.732922896511287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102498,1.0,1989.0,116.41777168396648,1.0,0.0,0.0,43.0,15.0,0.0,1.1630160883892229,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102499,1.0,1977.0,251.79081453519638,1.0,0.0,0.0,43.0,30.0,0.0,0.5711022272986864,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102500,1.0,1947.0,941.3982508010328,1.0,0.0,0.0,43.0,38.0,0.0,0.41344655408198966,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
102502,0.0,1965.0,251.79081453519638,1.0,0.0,0.0,38.0,39.0,1.0,0.17846944603083953,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102504,0.0,1986.0,322.1409858638898,1.0,0.0,0.0,43.0,39.0,0.0,0.5477872279083178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102506,0.0,1987.0,322.1409858638898,1.0,0.0,0.0,43.0,20.0,0.0,0.5477872279083178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102507,0.0,1946.0,322.1409858638898,1.0,0.0,0.0,43.0,40.0,0.0,0.5477872279083178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102511,0.0,1982.0,104.66546718659198,2.0,11.0,0.18181818181818182,65.0,20.0,0.0,0.08464533604198408,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102512,0.0,1954.0,104.66546718659198,2.0,16.0,0.125,55.0,12.5,0.0,1.100389368545793,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102514,1.0,1964.0,245.0933269284488,1.0,0.0,0.0,43.0,6.2,0.0,0.13008976193573565,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102521,0.0,1981.0,703.6665527660675,1.0,0.0,0.0,43.0,40.0,0.0,0.09961813049975096,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102523,1.0,1923.0,229.16290670415376,2.0,14.0,0.14285714285714285,29.0,38.5,0.0,0.3411688444611238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102525,0.0,1942.0,229.16290670415376,2.0,7.0,0.2857142857142857,69.0,3.75,0.0,0.3411688444611238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102526,1.0,1965.0,132.46692206732644,2.0,10.0,0.2,32.0,45.0,0.0,1.8410041841004183,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102529,0.0,1960.0,839.2314953107972,103.0,159.0,0.6477987421383647,31.0,6.6820388349514666,1.0,3.4312275512360024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
102531,1.0,1939.0,839.2314953107972,2.0,42.0,0.047619047619047616,49.0,39.7375,0.0,4.884851045848299,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
102535,1.0,1985.0,839.2314953107972,18.0,46.0,0.391304347826087,124.0,23.010000000000005,1.0,4.884851045848299,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
102536,1.0,1958.0,839.2314953107972,1.0,0.0,0.0,51.0,5.0,0.0,3.4312275512360024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
102544,1.0,1988.0,629.8076172786363,14.0,34.0,0.4117647058823529,132.0,14.161428571428571,0.0,0.379133229222145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
102546,0.0,1989.0,839.2314953107972,14.0,93.0,0.15053763440860216,100.0,17.93,1.0,4.884851045848299,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
102548,0.0,1958.0,839.2314953107972,35.0,125.0,0.28,36.0,31.637714285714285,0.0,4.884851045848299,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
102549,0.0,1963.0,839.2314953107972,7.0,56.0,0.125,105.0,28.75857142857143,0.0,4.884851045848299,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
102550,0.0,1990.0,839.2314953107972,4.0,25.0,0.16,59.0,32.0,0.0,4.884851045848299,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
102551,1.0,1949.0,5494.241531424213,7.0,68.0,0.10294117647058823,99.0,19.907142857142855,1.0,0.3962008738430384,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102552,0.0,1972.0,839.2314953107972,9.0,179.0,0.05027932960893855,33.0,621.05,1.0,4.884851045848299,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
102553,0.0,1980.0,839.2314953107972,12.0,150.0,0.08,61.0,25.560833333333335,1.0,3.4312275512360024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
102556,1.0,1986.0,839.2314953107972,15.0,39.0,0.38461538461538464,125.0,17.248666666666665,0.0,3.4312275512360024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
102557,1.0,1947.0,839.2314953107972,20.0,71.0,0.28169014084507044,81.0,38.400999999999996,0.0,4.884851045848299,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
102558,0.0,1972.0,297.7987685900359,10.0,52.0,0.19230769230769232,107.0,26.352999999999998,0.0,7.852892400741392,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
102562,0.0,1963.0,839.2314953107972,31.0,53.0,0.5849056603773585,79.0,18.948064516129033,1.0,4.884851045848299,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
102563,0.0,1975.0,839.2314953107972,8.0,61.0,0.13114754098360656,96.0,45.33625,0.0,4.884851045848299,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
102565,1.0,1979.0,839.2314953107972,31.0,88.0,0.3522727272727273,75.0,42.33806451612903,1.0,4.884851045848299,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
102566,1.0,1992.0,839.2314953107972,1.0,0.0,0.0,49.0,5.0,0.0,0.6338474540460596,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
102567,0.0,1989.0,839.2314953107972,4.0,63.0,0.06349206349206349,89.0,41.0925,0.0,4.884851045848299,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
102568,1.0,1975.0,839.2314953107972,12.0,34.0,0.35294117647058826,131.0,56.67333333333334,0.0,4.884851045848299,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
102572,1.0,1995.0,839.2314953107972,54.0,52.0,1.0384615384615385,132.0,8.907037037037044,1.0,3.4312275512360024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
102573,0.0,1989.0,839.2314953107972,13.0,112.0,0.11607142857142858,52.0,27.889999999999993,1.0,4.884851045848299,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
102582,0.0,1976.0,295.8783304556425,3.0,33.0,0.09090909090909091,124.0,26.526666666666667,1.0,5.949869187273188,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
102584,1.0,1994.0,217.65053161863798,2.0,11.0,0.18181818181818182,123.0,22.395,0.0,5.582693649685973,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
102587,0.0,1968.0,7764.8380559838515,20.0,100.0,0.2,52.0,24.0045,1.0,1.941404871161313,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102588,0.0,1989.0,295.8783304556425,3.0,19.0,0.15789473684210525,125.0,29.833333333333332,0.0,5.949869187273188,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
